,x1,y1,x2,y2
1155,0,0,1243.603250824034,238.23392830186415
465,204,0,946.8669103439491,114.07853914814892
742,476,152,1045.13222812804,70.20198858846858
753,1224,152,1178.4685719062402,90.86828747313172
1442,952,152,1295.6887500858668,253.25935840788554
1110,1224,608,1017.50772157251,199.35814419672369
1206,612,152,804.0076088164304,116.75213976242088
1788,340,608,790.9275776817998,268.6911747913482
2023,680,608,971.4989588174102,297.9994861195767
2855,408,304,1043.304768222726,130.93034225488083
2135,1224,152,1231.6770528555946,186.21034915637438
2612,952,228,1074.4073791370631,182.9115118317525
1473,204,304,820.963955534866,62.56997472248283
788,748,304,1144.446569323762,127.94618583529689
815,1156,380,1204.20879003925,167.65670669720953
859,1292,532,1276.0886772682527,130.3237440353414
452,748,760,971.7285457489888,159.44547622293527
1245,408,304,824.2727988441478,231.96817976026608
2504,680,684,1030.235728883115,325.1587653262709
2668,476,456,859.5517110263396,366.31861872138734
571,272,380,609.9532525544729,84.11758978875483
1752,748,456,1111.5458416621777,292.9971205224491
31,680,76,862.7163578271463,110.76633124275608
2243,0,608,803.2853117313412,279.7179600910214
2892,68,456,1091.6588000586778,72.64207264630426
517,884,152,673.0200720384698,104.61984752407545
668,1156,684,863.5104726260629,81.60927476818509
2167,544,304,860.6140317683646,323.021995248678
2950,1156,608,1172.88366713607,214.16234271604546
1335,816,608,1135.9731087287878,270.97420662811857
468,408,0,658.116548626972,64.43036713681725
914,748,760,1132.6061162111237,97.19897938998052
1782,1360,532,307.4061985915519,50.25634679866913
1036,476,380,942.9193021607323,252.07077736475202
1174,1292,0,1109.6319807271534,-61.37426307362276
542,1156,228,770.985812583869,98.35728754143311
833,952,456,1138.2638339706555,120.27926253470886
751,1088,152,1086.5305793729494,127.93313102623662
2926,952,532,1211.30484895888,11.087690412660951
2764,1292,760,897.072853271383,99.83152222233947
2556,0,76,1108.4869681488565,82.37480869937504
72,612,228,816.5588896028742,133.19304398587514
1096,272,608,696.6323376386912,293.15450143385135
2234,816,532,1103.1979596726787,436.17661357609194
520,1088,152,770.5267721208189,100.04290697169532
2127,680,152,911.3465010982876,134.89765447497373
2917,340,532,1250.3395320626075,101.46583793204545
1062,816,456,1162.8365283867167,254.4969545745192
1124,748,684,914.9016072408211,156.67709696043167
1570,1088,608,1215.0608136682984,341.73898506179654
1402,1088,0,362.1939424831316,41.16887063584874
114,612,380,932.4309671319495,199.9513374876788
163,1088,532,1115.3580313022444,322.12329193180943
420,0,684,1112.2220189207349,186.4654162658742
519,1020,152,751.8227169664949,103.56109999648513
110,340,380,704.7054801499401,247.63919329613606
2270,408,684,1660.288341517099,183.36288641944563
2566,680,76,1039.7570399182534,82.34096702998038
2415,340,380,912.3936633678693,16.469746976740325
2012,1360,532,1347.4016515090211,284.7081062702243
1182,408,76,725.260192007168,19.87479324476888
578,748,380,747.6914523116285,144.37409120650446
2280,1088,684,912.2300409794818,47.99816104298982
222,816,760,1049.6258153980505,238.91973733533771
2826,1292,152,1254.1460346152044,-44.73440743534994
278,340,152,689.7019020507329,166.9398831059648
2268,272,684,1957.041140265139,206.0808095736046
1401,1020,0,325.4612390942398,44.1249085113105
1772,680,532,959.1712367659459,207.528419268679
1287,408,456,717.9009239486477,169.24810353539377
1184,544,76,762.0252428103537,13.967607729111167
1927,1292,228,1161.0442650563275,213.64866914284403
2674,884,456,996.5670733838909,262.18887570834903
2379,748,228,905.5869733054055,112.11700459271255
2870,0,380,1144.9639923474688,-73.43517993851482
2729,340,684,845.2671429791275,246.4526049064424
956,748,76,1019.4707711521295,203.94934287290033
1022,952,304,1150.0927136360326,252.19691485981167
948,204,76,875.3123431896383,228.14339702943388
