,x1,y1,x2,y2
2562,408,76,562.1672064207041,314.14635956595976
673,68,760,647.8954395461715,439.25512003163135
971,340,152,575.0918911887984,399.0124866307274
211,68,760,695.5965469604375,379.59946555907504
701,544,0,899.2612831364145,312.1085146628868
2352,340,152,458.621134267883,138.17692418312117
732,1224,76,947.4712269966976,267.18354303219303
1352,544,684,536.973793358552,590.0321766133586
2016,204,608,559.770149156805,522.0101185950291
2468,1088,532,739.2382068370962,533.4463772313834
2787,68,76,599.8144115627479,221.55546401388096
1058,544,456,615.3291932743314,439.523270256077
2581,272,152,278.7594143038368,393.7476728793579
1976,340,456,375.29181313208755,468.35091972743726
329,952,304,723.7316216570466,389.11455073107527
1858,884,0,611.0942021760466,114.11864018061192
367,680,456,601.9775111349873,323.52285862513304
850,680,532,924.324047276576,394.421684347373
1105,884,608,617.5911898857762,457.504618158677
2493,1360,608,728.3725458644399,430.3202740553429
1439,748,152,691.1767390328123,501.6562592990299
1823,1292,684,988.3535582322725,320.67618732093274
1587,816,684,922.7062728232713,334.659130454811
1710,748,304,759.7368944039645,384.1322346434547
1723,204,380,614.7040912629318,353.04319914329835
2985,680,760,646.6759219819487,341.8244129888276
287,952,152,1171.2590595747988,341.18356515402456
1774,816,532,683.0446218736088,369.4715178902147
2324,1292,0,735.4343516076096,225.1169071998463
996,612,228,650.4652536204894,405.0043118788435
1474,272,304,579.5992522730339,222.67137939702752
540,1020,228,628.13806674028,369.7477081780032
2196,1088,380,737.8982782559724,525.292659586004
958,884,76,659.9981791975374,341.78589539968266
949,272,76,536.2834844551303,378.96945644784705
69,408,228,495.6176072828516,280.4575927003277
169,68,608,652.0794854747105,405.63166181191355
2754,612,760,515.2350638547405,562.163658223754
2928,1088,532,706.7431761416642,358.2449525465943
361,272,456,473.79789005798057,349.5418830248334
2458,408,532,489.2582225036522,507.31329260530106
1141,476,760,445.9108762662845,469.6359898817684
800,136,380,942.7829259791065,362.56610293887707
1274,952,380,628.8726868266886,321.5781670919903
1018,680,304,647.7479489102448,398.5869211857605
2602,272,228,206.07374453621196,367.70528986344425
869,544,608,894.3663970745456,383.6282411621107
718,272,76,835.1361442615712,287.98251487088214
2303,1224,760,916.0099827549489,535.2609027466476
1679,68,228,697.0220974261497,382.197468205816
1316,952,532,491.5063184087894,308.91613766113346
1493,136,380,610.3086765258495,230.30123449167377
2005,884,532,825.3323927088122,634.8281941757989
1227,612,228,562.142089132818,385.16170421005927
100,1088,304,823.053173305912,364.0448657020979
33,816,76,614.8349871665341,246.52869003899082
2611,884,228,624.9555768874734,329.53503975775584
2348,68,152,621.9321366254535,136.78391851749006
2230,544,532,694.5012022312098,692.8390014745257
488,340,76,490.2819543688697,345.9628828753198
2158,1360,228,600.23565312654,352.4487814013921
2463,748,532,639.3803186039236,514.5595692961074
1130,1156,684,637.4449515989745,465.62386719749156
1267,476,380,519.5032242963516,519.2040763385953
2040,408,684,540.0409433207792,542.4080567376925
2601,204,228,544.6640342816895,284.2209430543078
992,340,228,557.7774911119591,438.62804368784214
1459,680,228,599.3621736866517,660.9165101425021
1044,1020,380,789.5443905428665,450.10726575012177
2390,68,304,646.5288024648908,211.71645052030135
1388,136,0,750.936853475021,327.79284102865745
544,1292,228,715.8308337404123,383.58824123971294
1125,816,684,555.0892670414937,451.2884652725734
1963,884,380,536.8044739925504,390.4419607552079
2277,884,684,921.522611193996,462.67569105042867
160,884,532,699.1064487573567,404.686941016613
2106,680,76,803.6226036070839,165.55619295078804
1178,136,76,528.9974455245215,129.81406025046044
480,1224,0,683.1473493334602,329.0367724462676
2946,884,608,662.6890286583243,358.89240957565676
595,476,456,533.7856249861125,377.8284645277147
1895,544,152,557.1518191112414,329.11842910528594
241,680,0,605.696554392206,274.5459607605344
2742,1224,684,653.0871272163181,543.4655604093541
2749,272,760,539.8609706275465,509.83722146742525
129,204,456,559.24915958163,387.3294426256364
1173,1224,0,824.7698668798121,100.46390112891186
1576,68,684,834.1379701529518,68.36073540672737
907,272,760,836.4184501109171,311.03692643173054
296,136,228,958.9585553872353,309.8468439646658
1293,816,456,814.7436262794108,352.721351628996
97,884,304,675.5215735267948,348.9757107155806
2762,1156,760,658.1265195076817,275.5373547766658
1882,1088,76,853.0710011931178,291.29892596353807
2309,272,0,431.53281214382696,44.42183436584901
1556,136,608,564.4227307111246,387.86823759508
168,0,608,765.1389270548948,407.6963390366932
2141,204,228,575.431453286566,290.5025509624593
2335,612,76,572.2729358598453,117.93467406293325
2519,272,760,464.9804400077337,534.8812728730413
2599,68,228,599.4412374045382,284.93741973545025
1712,884,304,687.0353652352537,335.3665951403475
366,612,456,593.834945625038,330.0851059165907
1804,0,684,610.5890205953842,486.8933308647231
2254,748,608,699.81283213092,441.62197708563394
812,952,380,929.6796542853317,370.5383818125117
1548,1020,532,964.47739269764,453.2113569951148
1331,544,608,528.8607121999498,573.5870284695145
2119,136,152,625.6039645129567,212.2617277924371
2299,952,760,762.8457984192332,537.2656701719372
103,1292,304,833.0523862837354,367.0157211066419
979,884,152,674.9586496119914,358.1538213518377
2794,544,76,532.1638093657807,289.707509641298
464,136,0,536.6296135852676,244.2771120079858
1870,272,76,525.2234782229393,269.47485861009454
20,1360,0,764.5620000865024,170.65387799457517
1639,204,76,586.1466973392617,219.40320275507793
1087,1088,532,792.1099522401819,456.5047100656327
1114,68,684,535.7025914128858,475.0667713426301
